"","WT.U.1","WT.U.2","WT.U.3","KO.U.1","KO.U.2","KO.U.3","WT.I.1","WT.I.2","WT.I.3","KO.I.1","KO.I.2","KO.I.3"
"1437757_at",6.55698542792191,6.0205437779582,6.4402308753472,5.89936990880541,6.43434935824853,6.39545788676216,6.24636641248561,6.47646855305744,6.3750360872353,6.60942471359589,6.43173254279344,6.57659649216682
"1446558_at",5.58940222332024,5.09288740032088,5.47173858814712,4.81849975210652,5.66675529493071,5.55741883889965,5.12672179568877,5.54036272404107,5.58506479725925,5.30262303502327,5.45439593602777,5.70762838175708
"1447436_at",6.56148833963683,6.32527318715585,6.7608780216513,6.60612513164745,6.71601528652195,6.61415477896192,6.75896158563089,6.74434061798314,6.80183209308467,6.4138962813811,6.33932014489985,6.51694882789832
"1447389_at",4.31376593861778,4.46890684894178,4.2284409900705,4.58364413144521,4.24472340713313,4.50831553943776,4.338176137165,4.21275958985865,4.32294211025379,4.52982275656429,4.26935917511005,4.32388674199042
"1434815_a_at",6.69643403223678,6.33220199656391,6.3162595770529,6.21808792020626,6.27962940044528,6.4914481376787,6.31167203016567,6.64884088892118,6.88518947662874,6.29081706946112,6.56824228286748,6.25475069126571
"1446221_at",3.99303662741106,3.69307387476481,4.27852002565806,3.99375353820429,4.22814744551291,4.15901209597875,4.10148900188691,4.29963930078882,4.50784286005577,4.06773659885261,4.29447207121482,4.04732091880332
"1442269_at",6.46829630006293,6.65256486667848,6.86639097257099,6.72808043374457,7.08197555858395,6.9200148309411,6.9883375975334,7.02520918829697,6.82476629906539,6.66752571144911,6.77192824614857,6.83786969682875
"1446690_at",3.23470730871783,3.76958666975874,3.23588978028791,3.51523214892221,3.25775838568624,3.52124572365756,3.49604909036058,3.29615206965618,3.43899653905025,3.43759301633936,3.41720688787231,3.15477155437403
"1430490_at",4.23189741126606,4.06688444587894,4.00648226029713,4.05727192557473,3.96989444330483,3.83412513246529,4.1218772990722,4.05426843137236,3.80697724386943,4.02899811505848,3.95070957829984,3.82082790935605
"1443019_at",3.53976089581628,3.5619593962839,3.3825366068953,3.37835691363068,3.62652719163084,3.36668418477055,3.59250811692593,3.6413103155367,3.61906711540546,3.57801735211545,3.61104441319439,3.58212917408226
"1442988_at",4.41423250807717,4.25582040051359,4.36819848157525,4.2115406179181,4.45436606581226,4.46236892151363,4.42659313619384,4.52372689394332,4.24314723983241,4.19310579473478,4.48483058495524,4.22135337345052
"1440687_at",5.13309109207942,5.23387435369586,5.3948207699819,5.32946486554495,5.05196871301938,5.18825619075004,4.8727221568722,5.11960435724216,5.11958103656501,5.35964809009225,5.42139107189259,5.06566261532984
"1440670_at",5.27001532086798,5.69130167962712,5.37834289702737,5.72740103716521,5.1748938236063,5.52903857451461,5.3964177435837,5.16012300035594,5.57217477230533,5.51031358764857,5.45777266675622,5.48267954382534
"1457330_at",4.68310611295589,4.76305339843958,4.69251129351241,4.64730929466514,4.64494273142124,4.80398849294535,4.61005368297546,4.41519235820739,4.45563246494388,4.73949556984883,4.80947366141605,4.45007322893111
"1445341_at",6.97573903672265,6.70501771022146,7.14578551300414,6.81884302181857,7.04456192675174,7.17759120925384,7.06074643812144,6.99923414417055,6.99308854073785,6.80651765541904,6.97372219388249,7.03031686800536
"1442913_at",6.17347177454171,5.98120208934264,6.01901777911656,6.04574889322953,6.38089608173067,6.12376781738975,6.17149070225371,6.48164207677187,6.4259482581114,6.11928706168714,6.18674176767566,6.575450972076
"1439621_at",7.13968729925491,6.88277453928078,7.165414823524,6.98055037402532,7.33877467289661,7.17695730316322,7.19217873932593,7.34343157326526,7.28261842294147,7.15193022204336,7.25730475601413,6.9051387416891
"1445061_at",5.5609965685047,5.60659276225604,6.07346247447952,5.18124595359763,5.94107878382314,5.83314084952452,5.78101557364213,5.93184498541522,6.13555112474233,6.24815330406761,6.11851114591863,6.20883488251483
"1431868_at",5.10093552222676,4.93458716916053,4.82905981454835,5.16195520397919,5.04805851890795,4.80256433465535,4.76674779991409,4.74818798405296,4.96613653991808,5.05095256866081,5.02196728311839,4.77508251189076
"1442871_at",5.94336519521813,5.75928754999116,5.87951311336947,5.83669034540402,5.97648305218988,5.56270268027878,5.56914094204654,5.52785205962417,5.52137631280334,5.65699502619161,5.94786303630255,5.61152367520894
"1459775_at",5.69541767430863,5.71852593673753,5.46053842672018,5.54149772764466,5.52157065075632,5.45982611569572,5.5213496120898,5.44891494756984,5.47527202302988,5.81536672235171,5.72444483562747,5.42883017201491
"1455632_at",6.5550537779903,6.90823601001557,6.75166848933505,6.48629410707305,6.45148660768154,6.74767571004933,6.6926415153901,6.71362784621317,6.53976799663845,5.93908573323774,6.26125320605406,6.78371370854174
"1446540_at",8.48811400008949,8.32594202254847,8.46765992030479,8.3628859167308,8.55762590230705,8.64540871215877,8.19335422370274,8.23583615673949,8.5498249323598,8.63080316129168,8.62231543885196,8.56457774134485
"1458672_at",5.57418470585409,5.26594198437746,5.5318663324207,5.47874551377931,5.38930666801878,5.62269234597593,5.36336929295823,5.52454938187196,5.49368315274188,5.7258588304967,5.93718939801711,5.8096322515051
"1460098_at",6.99560889728217,7.00437449719744,7.00990258633503,6.84107655527295,6.77184570964985,6.93781294141119,6.92818486179748,6.94202966850743,6.82689972917683,6.7132919788443,6.66179956630378,6.59158310050186
"1449593_at",5.76685231285919,5.98366515999495,5.52266421753089,6.03859946835833,5.51386152576357,5.75291150543227,5.73103051170621,5.72794615215136,5.48412873611633,5.72764723468316,5.55360903529379,5.51128483340457
"1419796_at",4.37142142055196,4.30291544857113,4.10115260422626,4.40511987951785,4.32889682427051,4.09158414404341,4.23518460367071,4.35989477354464,4.09190994176371,4.2393150137533,4.31530899215246,4.13493001586139
"1442303_at",7.17040088013773,7.53175875866998,7.0626146073308,7.25279112769504,7.02199573002711,7.15186977952741,7.08671959777235,7.24526198787966,6.86877756860578,7.1218179890135,6.89699784291749,6.86377104040754
"1446785_at",4.32012857538909,3.93410939525805,4.32595599136088,4.27406023582107,4.18912876860188,4.23392808530497,3.92158841264334,4.04462635461461,3.9778066190219,4.2849408655172,4.20513865272399,3.868866768855
"1437824_at",4.63321771649174,4.35178272648811,4.14243978098093,4.58984510657139,4.66753774229891,4.57490664193784,4.44143432448493,4.84828668013483,4.6225978024996,4.55716368461683,4.37112706643512,4.6232874205744
"1446256_at",4.07723842803595,4.4497220843097,4.23912340890017,4.65193732050545,4.29884511589258,4.36810257182384,4.2396027501456,4.13401329194873,4.17888041021662,4.28603388404001,4.11434655124878,4.39482272388892
"1459359_at",5.28342086900675,5.03457823919476,5.32237494544106,5.00519041877255,5.28176155496513,5.17518920021232,5.26416181623516,5.23549101046209,5.33942752877228,5.4057726653288,5.19963036269452,5.04055423926084
"1444831_at",5.50526929012074,5.13993095626418,5.39332224543954,5.05215364642704,5.28602201188398,5.33650957285362,5.53411828730922,5.31525768251933,5.08976232548666,5.55816282325894,5.35592341427553,5.28465738769465
"1440485_at",5.11601902618449,5.22438098365338,5.2853439483382,5.41393447201305,5.67100754816408,5.5086279704513,5.51208268896189,5.51852822061072,5.35486713520688,5.09477991956668,5.40898172599601,5.3787868390886
"1443888_at",6.50389159060998,6.18127530330221,6.24984506995535,6.05504241207634,6.12277921467288,6.33137967925986,5.86733098157055,6.06223975729413,6.34861573350321,5.84778102381894,6.25430190924304,5.80473512814699
"1447954_at",6.12911747595094,6.30921572454029,5.90914059097064,5.90329216421036,6.27761192119157,6.34803971579747,6.1345355965022,6.09338864946161,6.09588040559042,6.0195304537791,5.83896980473397,6.2850850402209
"1420107_at",4.86038822674191,4.43714318045341,4.74288701207633,4.59220313376448,4.86249947747551,4.68535441383939,4.81253712979379,4.87483994407531,4.68639804746094,4.4804244435929,4.67911499371214,4.73194038641705
"1438915_at",6.9337376467718,6.8235035075022,6.6949794454895,6.99767758099313,6.73074068279898,6.86907198611362,6.55994396325765,6.65888327258316,6.59037803886537,6.80258146161592,7.11123204930523,6.94551915019546
"1438804_at",4.38287319808126,5.07054625357574,4.57344657462401,4.9296280155768,4.68964561222396,4.85757600815753,4.55298673818852,4.7147238477189,5.0034224849827,4.78738835351785,4.64193844321481,4.61393254132492
"1420162_at",4.33764522043403,3.93692410209449,4.17651580179208,4.10544872242689,4.04006614114439,4.20480935875696,3.92176376074676,4.27932970864993,4.27780319104014,4.06939500448467,4.22130762869478,4.26381283531995
"1454142_a_at",5.91772195882633,5.90518801485956,6.03635027257813,5.64821427380181,6.14681797429406,5.91145795844723,6.07839167605497,5.98120208934264,6.12194266431203,5.81643818606311,5.77008460589023,6.27286863747066
"1427963_s_at",4.21922769267964,4.00494609794622,4.29208088445175,4.33712829423626,4.11644809998336,4.35289895309899,4.40431308856958,4.43027870829635,4.25963973034062,4.24812323662383,4.07741538524447,4.22091679846869
"1418239_at",4.07783050897407,4.08870711190018,3.86413869595046,4.05925729457649,4.0797231589394,4.11613568593337,4.50754429984279,4.47245826620654,4.68639804746094,4.25260615971671,4.30866942279765,4.15521905141529
"1431280_at",5.28829560386916,5.09074116326889,5.59651701673847,4.97926323373947,5.35411270917698,5.35479299685686,5.34894924533228,5.18755213433841,5.03073778458251,5.15397370734128,5.07132343404002,5.46635357930751
"1454035_at",4.53551899028406,4.78211637615779,4.57840067927804,4.68639804746094,4.33805370256893,4.44706891012856,4.77461037647156,4.53648116652953,4.59817108954205,4.54732448061979,4.8695139751106,4.99925509370266
"1457459_at",6.03676189365105,6.27972987082773,6.13264283823999,6.58391550566207,5.92655220790753,6.32552535679317,6.1130459014077,6.22291856559663,6.07636357845417,6.02546688818076,5.76815200611993,5.81742943875195
"1426980_s_at",6.01268803027748,5.78160279701876,6.17801847975101,6.12361025344157,6.071734271653,6.11639408184789,6.06848007288196,6.20189070364875,5.8920532890848,5.7979181499554,5.95655832693834,6.20776663141648
"1443116_at",5.47368658786871,5.41482893553169,5.44259689035847,4.86934949725445,5.592229918649,5.64217905965403,5.24398462187026,5.76544450262742,5.89360695742473,5.85989488232605,5.81751538579465,5.93392767742799
"1425461_at",5.69283975071731,5.91944437137803,6.29958678010506,6.01595876768345,6.34739274890793,6.27696501703576,6.32866382502814,6.20883668779381,5.82909855436813,5.62439216012011,5.80399660840572,5.88800848525902
"1445418_at",6.68518898870716,6.60879943913878,6.73105736744832,6.12827515534967,6.72966433530137,6.59406687035604,6.48846517839249,6.48659504324494,7.39613530359336,7.28996205275482,7.22098606778436,7.43355084267087
"1424133_at",9.01757718192905,8.35866820300097,8.77291776731314,8.58494883970053,8.66272564049207,8.66157962696904,8.44810070199654,8.43949638154624,8.26333458775058,8.62191061243093,8.56294398373733,8.43984778137977
"1439756_at",4.71655019170217,5.49139504694089,4.91780792187674,5.69521730875154,4.59765859802818,4.87380666422063,4.81446538208683,4.66236471180224,4.93181480795084,4.86970963688035,4.53456975043898,4.58120455757111
"1444196_at",5.46442892082707,4.9178179089098,5.03799782826009,5.34900388837669,5.42226020133803,5.17352014324621,5.30305253024732,5.43796279546363,5.34304264592532,5.06499304658133,5.26992301682781,5.32797403253295
"1451447_at",6.12258128276323,6.05013355431583,6.03401579603891,7.59953851917793,7.51212295798479,7.52732587144568,5.65870959063061,5.49353469478982,6.13069817300222,8.09248195415439,7.70215228606851,6.31890335151987
"1449397_at",6.21220379609366,5.73912464195494,6.18777687428025,5.69474321809389,6.18878591146428,5.84368692631755,6.18530196196048,6.05306999775142,5.94686642349964,6.1076098116345,5.94216209062522,6.05655113799648
"1436875_at",9.01953825096914,8.15018119255083,8.39485593856384,8.10430227619625,8.37784278462813,8.29886288068506,8.21063979568734,8.50207743113106,8.98627034219635,8.85547734913464,8.7031680198352,8.82434424460233
"1419146_a_at",5.54390027015515,5.633207060302,5.70096588369678,5.60215905394819,5.41002469029023,5.56363293296567,5.28011511964263,5.71350732919979,5.450041569406,5.58806063043432,5.69045565337334,5.38636690267276
"1418098_at",5.33886530530076,5.80519512555079,5.51470177752501,5.71698877040711,5.4508566663744,5.73002269033309,5.63820210947073,5.82160376786847,5.51855063775436,5.54617865334386,5.45786225935306,5.36666011047031
"1421959_s_at",6.81172739186074,7.18695970831908,7.19406689276867,7.36059798017514,7.23051977683331,7.21744153386539,7.20638724578163,7.30598445333729,6.94363326133605,6.77059298563923,7.2290843731268,7.18540915817337
"1425326_at",7.45155703132657,8.25262890582928,8.4619554943599,8.49665598554206,8.3895464784789,8.41620030033032,8.32491768085148,8.28931170939028,8.07237787076614,7.96345459034908,8.12423584995243,7.99775396883538
"1450082_s_at",6.70781356321901,7.08791103093994,7.2644260731227,7.09901766625733,6.99603410860127,7.04163356098672,7.16168570981426,7.02568589742006,6.79567142332656,6.5121703903978,6.79999358714679,6.68024136986364
"1449081_at",3.84891740273747,3.77857943989765,3.92735112055789,3.92317232511562,3.67916194769157,3.81119690771272,3.85547969062189,3.91109191056239,3.67919301832425,3.69565546777088,3.99253010873795,3.64438501620621
"1442177_at",8.32809670124003,7.89090511477881,8.15209829868629,7.86817162994695,8.36184170076569,7.87477101378324,8.23448567028774,8.16790291287933,8.13577744220949,7.94525147995147,8.03441357181442,7.87458971945673
"1440596_at",6.13578799020823,5.66813962718917,6.18219308728045,5.83360413527018,6.15643354580557,6.21252016970991,5.88371233814913,6.0376243076898,5.8646877449463,5.58155878244487,6.1504712932098,6.14654039326024
"1420719_at",5.52239707102122,5.39476600796437,5.59595297443321,5.376967611978,5.73012262150935,5.47114622607618,5.53665943235267,5.62518199107552,5.1690591405597,5.62263486022103,5.62389849398702,5.73093139411038
"1423410_at",5.24211294386685,5.35714505298148,5.46045823306908,5.60442331504954,5.74501647245096,5.69588439895554,5.68411193045938,5.64855948013169,5.71988416434322,5.71361414253838,5.78777711839751,5.94496872888765
"1449540_at",4.59386724593511,5.01489190614619,5.04677875833498,5.08859568028077,4.49961837867956,4.62428548872024,4.88354099790913,4.70513099313122,4.66676700128116,4.73458792995344,4.60903587184972,4.58249872776863
"1442512_at",5.13217663111963,4.7704449446746,5.14939050940409,4.6284805731301,4.81973104137481,5.05244009423522,4.57456505134867,4.75765949503267,5.03701274043744,4.54541240207243,4.49493604919131,4.75357955741948
"1423198_a_at",7.45374985575338,7.43612998603799,7.84484302632845,7.46953154074485,7.81279918236488,7.78253931538079,7.8372449571363,7.70452341826137,8.07717425152656,7.86229973151367,7.99772495097267,8.06346674065779
"1426684_at",7.24158843095561,7.61909471185047,7.57566522048808,7.5746133424811,7.73859313330267,7.63509593959874,7.79873093340493,7.69457647577815,7.32180774434794,7.42501191901558,7.54578973897004,7.4104590663314
"1437956_at",5.73068998505609,5.52644209829673,5.47825320425127,5.54173200106429,5.4201542168911,5.73303556339024,5.22963824154195,5.72889317515627,6.6590542204323,5.3636271160697,5.45906287136607,5.46026005629333
"1433678_at",6.00876744185015,5.83961612763945,5.74185163207795,5.89737132477653,5.93184595533536,5.94330657498315,6.31691682675908,6.47048037991705,6.23564522540449,6.21567660791983,6.03077275993551,6.41106041768846
"1442106_at",6.08183361340818,6.4138962813811,6.20522420848553,6.05877376728606,5.97231710148585,6.23411198791752,6.34268163440153,6.38294912722731,6.43522448826326,6.33055417357479,6.57264193837637,6.39841193963173
"1421122_at",8.06967478695508,8.0048713700196,8.06602361291897,7.62768182916807,8.06182498484129,7.80036724363273,8.04623096186095,7.92583357714101,8.20658555627733,8.20883743184134,8.19112609710587,8.18893372044635
"1452154_at",9.33179708478065,9.210923633684,9.5881165583295,9.16812131399036,9.45817771261411,9.4122327942396,9.47505071083035,9.46981982493537,9.39938671525551,9.215271400612,9.30854760823944,9.36992773598615
"1454617_at",9.56056911516386,9.37150258875951,9.44535438745446,9.59109946225687,9.73914565789373,9.56893701903328,9.98679796759649,9.89147478059901,9.69672429257245,9.92744093499899,9.89008751792371,9.70283432423951
"1418772_at",8.81685480315884,8.549797542565,8.55303377568945,8.44265980874365,8.76629684578105,8.61701200742136,8.80124354058099,8.92934702016671,8.91606750287816,8.67853982763716,8.85879939036738,8.87758052826148
